,Date,Tweet
71,2021-05-28 14:31:49+00:00,จริง ไปใส่กระโปรงสั้นๆเต้นให้ทหารหื่นๆดู สงสารมากเลย
72,2021-05-07 18:56:37+00:00,หารู้ไม่เป็นการเอากระต่ายอย่างตัวเองไปเข้าปากเสือฉกรรจ์ ประมุขสีคิดสังหารชินอ๋อง แจ้งทางการว่าสิ้นระหว่างรบกับศัตรู ทว่าเหล่าทหารหื่นกระหายเสีบยดายของ คนงามของราชวงศ์ลดตัวลงมานอนหมดสภาพอยู่ในอก ไม่เสพสุขก่อนจักต้องเสียดายไปทั้งชีวิต ประมุขสีอนุมัติอย่างยินดี ได้ทำให้สกุลจงอัปยศ
73,2021-04-29 10:42:43+00:00,ดีเหมือนกันนะเหมาะกับยุคที่เรามีทหารหื่นๆ คอยแอบถ่ายนักกีฬา https://t.co/GbkXQ0f6ha
74,2021-04-23 12:10:00+00:00,"สมาคมยิมนาสติกฯ ขนหลักฐาน แจ้งเอาผิดนายทหารหื่น แอบถ่าย-คุกคามนักกีฬาหญิง

#เรื่องเล่าเช้านี้ #ข่าวช่อง3 #CH3Plus

https://t.co/bVGrg1I1MP"
75,2021-04-23 10:17:35+00:00,"#NewsUpdate สมาคมยิมนาสติกฯ ขนหลักฐาน แจ้งเอาผิดนายทหารหื่น แอบถ่าย-คุกคามนักกีฬาหญิง
.
อ่านข่าวที่ : https://t.co/bVGrg1I1MP
.
#เรื่องเล่าเช้านี้ #ข่าวช่อง3 #Ch3Plus https://t.co/GhHGHDTPmQ"
76,2021-04-23 02:49:30+00:00,"@queentogetheris สมองซีกทำมาหากินรับผิดชอบไม่ได้ทำงานเพราะมีภาษีให้แดกฟรี
สมองเลยทำงานแค่ส่วนตัณหาที่ยิ่งทำยิ่งแข็งแรง เราจึงเห็นทหารหื่นจิตเยอะ,เหมือนพ่อมันเลย"
77,2021-04-23 01:11:37+00:00,@queentogetheris เอามันส์ให้เข็ด ทหารหื่นทำแต่เรื่องเสียๆ
78,2021-04-22 11:24:38+00:00,#ทหารหื่น https://t.co/mDUOEqOrDj
79,2021-03-12 04:12:09+00:00,ทหารหื่น😁😁 https://t.co/yIjg1ZKcKi
80,2021-03-06 04:50:19+00:00,เอามาแขวนในไทย เจอทหารหื่น อิสัส https://t.co/XQphVIZosh
81,2021-02-20 09:40:00+00:00,"ครูผิดสังเกต นร.หญิง ซึมเศร้า ตื้อถามจนได้การ เครียดพลทหารหื่นแบล็คเมล์ขู่ปล่อยภาพรีดไถ่เงิน #เรื่องเล่าเสาร์อาทิตย์
https://t.co/dlWnJsIFk4"
82,2021-02-20 09:40:00+00:00,"ครูผิดสังเกต นร.หญิง ซึมเศร้า ตื้อถามจนได้การ เครียดพลทหารหื่นแบล็คเมล์ขู่ปล่อยภาพรีดไถ่เงิน #เรื่องเล่าเสาร์อาทิตย์
https://t.co/5JxXo9l8lM"
83,2021-01-11 10:55:04+00:00,เบื่อติ่งเกาวงผู้ชายบางคนที่กดและดูถูกผญ. ด้วยกัน ไม่แยกแยะประเด็น คือเขาพากันรู้สึกแย่ตรงที่ไอดอลหญิงถูกคุกคาม สิ่งไหนมัน creepy มึงก็ต้ิงรู้ป่ะ ในค่ายทหารหื่นกามใส่ไอดอลหญิงอ่ะแทนที่มึงจะเบิกเนตร เขาโยงหาไอดอลชายมึงยัง เสนอหน้าเก่งจัง
84,2020-08-12 06:51:50+00:00,เดี๋ยวขุดตัวนี้มาใส่ ประโยคแซ่บๆ จากหนังทหารหื่นที่ตายเพราะมักมากในหอยและเห็ดพิษ 🤣🤣🤣 https://t.co/jGoBgIUV6A
85,2020-08-08 05:00:00+00:00,รวบแล้ว! ลุงเขยอดีตทหารหื่น นั่งเฝ้าหน้าบ้านหลานสาววัย 17 หวังฉุดทำเมีย ต้นสังกัดสั่งสอบวินัย #ข่าววันใหม่ https://t.co/0mrCvZorMI
86,2020-07-28 16:58:46+00:00,"จะไปเพราะอะไรได้นอกเสียจากพวกทหารหื่นกระหายไม่สนผิดถูกที่พยายามจะข่มขืนเขาทั้งๆที่ร่างกายก็เป็นชายเหมือนกัน

และนั่นคือครั้งแรกที่เขาใช้มนต์ดำปลิดชีวิตผู้คน"
87,2020-07-14 08:16:47+00:00,"24- ""มากับข้า ประมุขหลาน""

เสียงทุ้มทรงอำนาจดังขึ้น มุมปากคนผู้นั้นโค้งขึ้นเล็กน้อย

""จะเลือกมากับข้าหรือจะอยู่กับทหารหื่นกามพวกนั้นของข้า คิดดูดี ๆ นะ""

หลานซีเฉินเม้มปากก่อนจะเอื้อมมือไปหามือใหญ่ข้างนั้น มือนั้นกุมกระชับและดึงตัวเขาลอยปะทะกับแผ่นอกแกร่ง

""หึ แค่นี้แหละเด็กดี"""
88,2020-05-23 15:38:20+00:00,ตอนแรกดูพราะคิดว่าทหารหื่นโรคจิตไล่ฆ่านรหนังสยองงี้ สรุปอ้าวหนังอย่างว่าสะงั้นที่สำคัญหื่นทั้งรร https://t.co/CHT0oz7nIh
89,2020-02-17 16:00:00+00:00,"รวบพลทหารหื่น ลวงเด็กหนุ่มกว่า 100 คน ถ่ายคลิปโป๊-ชำเรา 

https://t.co/mOv0gnSHMW 

#ข่าวเข้มช่อง8 #ข่าวช่อง8 #ใครๆก็ดูช่อง8กดเลข27 https://t.co/N0KwS8mEMF"
90,2020-01-09 11:23:12+00:00,@iamarmaou แมร่งเอา ทหารหื่นสงครามมาเป็นรัฐบาลก็นำพาประเทศเข้าสู่สงคราม. เอาพ่อค้ามาเป็นนายกก็จะนำพาประเทศเจริญก้าวหน้าทางการค้า.   ซื้อๆๆๆเข้าไป อาวุธประเทศจะไม่มีเหี้ยไรแดกแล้ว
91,2019-10-19 07:41:24+00:00,"มันจะเหงาๆหน่อย อยากคาชุดนี้จัง

#ทหารหื่น https://t.co/BdrbWUEYcx"
92,2019-10-18 09:30:00+00:00,"📌 มอบตัวแล้ว!! ""พลทหารหื่น"" หลอกเด็กหญิงวัย 14 ปี สำเร็จความใคร่โชว์ ก่อนบันทึกคลิป-ขู่ประจาน อายจัดไม่กล้าสู้หน้าแม่เหยื่อ

คลิกอ่านข่าว : https://t.co/CHGeJWeu7u
#พลทหารหื่น #หลอกเด็กหญิง
#Ch7HDNews #ข่าว7HD
🔴 เกาะติดข่าว https://t.co/TxVsksqT3b https://t.co/YtFY2hJPKC"
93,2019-10-16 03:22:07+00:00,"👎 พลทหารหื่นโพสต์ ""มอบตัว"" หลังหลอก ด.ญ.วัย 14 ปี สำเร็จความใคร่โชว์ ก่อนบันทึกคลิป-ขู่ประจาน

คลิกอ่านข่าว : https://t.co/M7Het5Eujp
#พลทหารหลอกเด็ก #สำเร็จความใคร่
#Ch7HDNews #ข่าว7HD
🔴 เกาะติดข่าว https://t.co/TxVsksItUJ https://t.co/QBqHcc2BWW"
94,2019-09-12 13:22:50+00:00,"สั่งปลดนายทหารหื่นข่มขืนเด็กหญิง 14 ออกจากราชการ ฐานประพฤติชั่วร้ายแรง
https://t.co/Aw1uUjBwJz #ข่าววันนี้ #kapook"
95,2019-09-10 15:22:49+00:00,@kullastreemag ร่วมลงชื่อ หรือติดแทก นายทหารหื่นเพื่อประนาม  เราไม่ได้อยากดัง ไม่ต้องรีทวิตเรา
96,2019-09-06 06:54:56+00:00,@flipysidy @tanawatofficial ไม่เนียนครับ io ทหาร หื่นด้วยนะเราอ่ะ แชร์คลิปเต็มเลย
97,2019-08-28 02:08:46+00:00,พี่ลืมของในม่านรูดขอแวะแป๊บอดีตทหารหื่นขยี้กามด.ญ.... #เดลินิวส์: https://t.co/iv1RW4bVRG
98,2019-07-20 01:40:02+00:00,@T735IPRG0tWm6oi ชอบมากเลยคับ เพราะทหาร หื่นๆ
99,2019-07-05 11:49:02+00:00,ทหารหื่นดอดมอบตัว! ถีบจยย.หวังข่มขืนสาวแคชเชียร์ https://t.co/NrPHIl1EFG
100,2019-07-04 11:42:30+00:00,@Booya789 เป็นทหาร หื่นๆคับสนจัยแต่ทักไปไม่ได้คับ
101,2019-06-24 23:22:40+00:00,ดูหนังโป๊ไทยฟรี เรื่อง พรางชมพู xxx แนวทหารหื่นๆ https://t.co/oEEOZrDKpI
102,2019-06-24 17:59:41+00:00,@Red_Pussy มันเป็นกฎของเกาะค่ะ บางพื้นที่ของเกาะเป็นส่วนเขตอนุรักษ์​เกาะมีทหารควบคุมดูแลตลอด บางทีที่ไม่ให้แต่งโป๊อาจเพราะกลัวทหารหื่นด้วยมั้ยอันนี้เราเดานะขำๆ เกาะนี้เหมือนเป็นเกาะส่วนตัวของทางการอ่ะค่ะคงอยากให้ดูสุภาพมั้ง ตอนเราไปเค้าก็บอกนะคะถ้าอยากกินแอลกอฮอล์​ใส่บิกินี่ให้ไปเกาะขามแทน
103,2019-06-20 18:57:05+00:00,กูว่า เบื้องหลัง กวดวิชาบ้านพี่ณัฐ อาจมีนายทหารหื่นกามรักร่วมเพศซาดิสม์ว่ะ
