,Date,Tweet
67,2022-10-02 16:39:03+00:00,"ได้มีโอกาสคุยกับคนที่ได้ทำงานกับผู้จัดเจ้านี้ การจัดการกับคนที่จ้างมาก็คือพังมาก communication สำคัญมากๆนะ แต่คือขนาดจ้างคนมายังละเลย พอฟังละก็ไม่แปลกใจว่าที่มีงานบางส่วนออกมาแปลกๆ ไม่ smooth
ถ้าไม่พร้อมก็อย่าหาจัดงานเกาหลีอีก🫠 #แบนlivenationth"
68,2022-10-02 16:17:57+00:00,ที่สุดของความ #แบนlivenationth https://t.co/00qIBQ6Tl2
69,2022-10-02 16:12:00+00:00,บัตร 2800 โซน I โล่งมากเลยค่ะแบบโล่งจริงๆโล่งประมาณ3-4 แถวเลยค่ะ เสียใจแทนคนที่อยากดูแต่ไม่ได้บัตรมากเลยค่ะ😭 #SEVENTEENTH2022 #แบนlivenationth #BETHESUNinBKK
70,2022-10-02 16:05:03+00:00,ขอผู้จัดไม่ผีด้วยนะคะ #แบนlivenationth
71,2022-10-02 16:04:34+00:00,#แบนlivenationth https://t.co/klMKxYJOat
72,2022-10-02 16:03:24+00:00,"ถ้าเกิดคอน Stray kids มีปัญหาเหมือนคอนอื่นๆเกียมโดนทัวร์ต่างชาติเมกา-จีนได้เลยสะเตอินเตอร์มันโหดนะเออ
#แบนlivenationth"
73,2022-10-02 15:58:57+00:00,เอาจริงป้ะ นี้สัดส่วนต่างชาติในคอนคือสูงมากน้ะ เหมือนไม่ได้ดูที่ไทยเลยอ่ะ รอบด้านที่นั่งคือ ต่างชาติหมดเลยจ้ะ มันน่าคิดน้ะ ว่ามันเป็นไปได้เลยที่คนต่างชาติจะกดบัตรได้มากกว่าคนไทยอ้ะ #แบนlivenationth
74,2022-10-02 15:30:43+00:00,"ภาพแรก ผู้จัดให้เราดูจอ ที่ลำโพงบังหน้าศิลปินพอดี 5555
ภาพสอง งานคอนเสิร์ตระดับบเวิร์ลทัวร์ แต่ตั้งลำโพงที่พื้นน่ารักกุ๊กกิ๊ก 

โอเคคับผ๊ม  #แบนlivenationth https://t.co/QdrlKtzDv7"
75,2022-10-02 15:17:58+00:00,ดูคอนจบแล้วช่วยกันจัดการอีตัวต้นเรื่องด้วยค่ะ #แบนlivenationth เล่นกับหัวใจแฟนคลับชิบหาย #SEVENTEENTH2022 #SEVENTEENinBANGKOK #SEVENTEENinBANGKOK แค้นใจชิบหาย ที่ดี ๆ ควรเป็นของคนไทยป้ะ เกลียดแม่ง
76,2022-10-02 15:14:12+00:00,อย่าลืมความอัปรีย์ จัญไรของมันนะคะ ไม่ใช่ดูคอนละก็ลืมหมด นี่แค้นใจมากกับอี ลนช อีผู้จัดนี้ #แบนlivenationth
