,Date,Tweet
37,2022-09-19 03:20:06+00:00,"""นันทเดช"" ชี้ ทำไม ""นิว"" แต่งชุดไทยแล้วติดคุก ไม่รอลงอาญา ลั่น เจตนาแน่นอนอยู่แล้ว ยุยงเด็กให้ออกมาติดคุกแทนตัวเอง 

อ่านต่อที่ https://t.co/iF7qyppaMM

#พลโทนันทเดช
#นิวจตุพร
#Theroom44 https://t.co/9rmPqIOl4b"
38,2022-09-19 01:20:06+00:00,"นิว จตุพร โพสต์เฟสบุ๊ก ""โพสต์นี้ขอมาด่าสลิ่มด้วยความโมโหแบบ 300% มึงรู้อะไรป่ะอีห่า พวกมึงบอกว่ากูทำอะไรกูรู้ดีอยู่แก่ใจ ใส่ชุดไทยอย่างเดียวจะโดนได้ไง ใช่กูรู้ดีอยู่แก่ใจว่ากูทำอะไร กูถึงปฏิเสธไปว่ากูไม่ได้จะเลียนแบบใคร พอกูบอกเจตนากูไปมึงก็หาว่ากูแถว่ากูตอแหล https://t.co/seZlLFzD8F"
39,2022-09-19 00:44:29+00:00,"คลิกอ่านที่นี่ https://t.co/rtqodFda1K 

#เบิกเนตร #นิวจตุพร #ศรภ #นันทเดช #แต่งชุดไทย

เถียงไม่ออก!ทำไม‘นิว’แต่งชุดไทยแล้วติดคุก เบิกเนตรเป็นเหยื่อพวกช่างยุ https://t.co/erR4bwXtUS"
40,2022-09-18 23:57:30+00:00,เปิดความจริง! ทำไม 'นิว จตุพร' แต่งชุดไทยแล้วติดคุก https://t.co/ZIGVsjk9ye
41,2022-09-18 07:59:38+00:00,"นิว จตุพร โพสต์ เฟสบุ๊ก "" โพสต์นี้ขอมาด่าสลิ่มด้วยความโมโหแบบ300% มึงรู้อะไรป่ะอีห่า พวกมึงบอกว่ากูทำอะไรกูรู้ดีอยู่แก่ใจ ใส่ชุดไทยอย่างเดียวจะโดนได้ไง ใช่กูรู้ดีอยู่แก่ใจว่ากูทำอะไร กูถึงปฏิเสธไปว่ากูไม่ได้จะเลียนแบบใคร พอกูบอกเจตนากูไปมึงก็หาว่ากูแถว่ากูตอแหล... https://t.co/pmWeeTV8oU"
42,2022-09-17 23:35:03+00:00,คลิปโป๊ ครางเสียวหีลั่นหอพัก นักศึกษาไทยโดนเย็ดคาชุดเสียวมาก ขึ้นขย่มเย็ดแตกในรูหีขาวสวย เอากันทั้งวันก่อนรับปีใหม่ แฮปปี้นิวเยียร์แตกในไปเลย https://t.co/WkIxL0PuzN
43,2022-09-17 10:42:12+00:00,"แสบถึงกึ๋น ""เจี๊ยบก้าวไกล"" แต่งชุดไทยโวยศาลจำคุก ""นิว จตุพร"" ถาม ล้อเลียนแล้วผิดมาตราไหน

https://t.co/KtO2m1vJjU"
44,2022-09-17 10:30:00+00:00,"รายละเอียดกรณีการตัดสินคดีของ นิว จตุพร ที่ไม่ใช่แค่การใส่ชุดไทยแล้วมีความผิด หากแต่เป็นพฤติการณ์ที่ล้วนเข้าข่ายดูหมิ่น หมิ่นประมาท ซึ่งมีความผิดตามกฎหมาย มาตรา 112 อย่างชัดเจน https://t.co/2i1hJaKZaU
#LueHistory #ข้อเท็จจริง #ม112 #นิวจตุพร #แต่งชุดไทย https://t.co/t6ymoRlfUU"
45,2022-09-17 08:10:11+00:00,"เพจ The Fadd BlogVlog โพสต์ ""มารับรองเท้าที่ประมูลจากน้องนิว(จตุพร) ผู้ต้องหาคดี ม.112 เป็นกำลังใจให้ น้องโดนคดีจากการใส่ชุดไทย ตกใจที่พอเจอตัวจริงน้องเป็นผู้หญิงและตัวเล็กมาก แต่น้องยังสู้ พวกพี่เอาใจช่วยน้องนะ มีไรให้พี่ช่วยบอกได้เลย"" https://t.co/IMrclzemKd https://t.co/KEnDhSeTmh"
46,2022-09-17 07:59:06+00:00,"ศาลอุทธรณ์ให้ประกัน “นิว จตุพร” หลังใช้ชีวิตในเรือนจำ 3 วัน ตีราคาประกัน 200,000 บาทสำหรับคดี ม.112 กรณีแต่งชุดไทย https://t.co/AXaPVcDvoR https://t.co/YsyHV31gTK"
47,2022-09-17 07:59:01+00:00,พิพากษาจำคุก 3 ปี คดี 112 “นิว” จตุพร ศาลเห็นว่าการแต่งชุดไทยเป็นการล้อเลียนเสียดสีราชินี ก่อนถูกคุมตัวเข้าเรือนจำ ระหว่างรอประกันชั้นอุทธรณ์ https://t.co/Bqzr3VwTJq
48,2022-09-17 07:06:45+00:00,จำคุก 2 ปี นิว จตุพร แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน #ปลดแอกล้มสถาบัน  #สนับสนุนม112 https://t.co/E02v8fvecG
49,2022-09-17 06:17:11+00:00,"สัปดาห์ที่ผ่านมา ถ้าใครตกใจหรืองงๆ งวยๆ กับคำพิพากษาคดี ""ชุดไทย"" #ม112 ของนิว จตุพร

อยากจะบอกให้เตรียมใจรับข่าวต่อๆ ไปในสัปดาห์ข้างหน้า อาจมีอะไรให้เห็นอีกมากครับ 

ใครรู้สึกอยากแสดงออกหรือทำอะไรบ้าง ดีกว่าอยู่เฉยๆ ดูที่นี่ครับ https://t.co/h8VANphNwc https://t.co/OUhiRVipJq"
50,2022-09-16 15:55:17+00:00,"บุคคลในรูปใดคือผู้ขับร้องเพลง ""รักแท้"" จากละครคุณชาย 
กด 1 น้องริน 
กด 2 น้องนุนิว
กด 3 น้องนูนู่ 
กด 4 น้องนูนู่แต่ใส่ชุดไทย https://t.co/fQcutLWn0M"
